ts,level,code,detail
2026-04-07T23:46:47-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2250.01
2026-04-07T23:46:51-07:00,INFO,HB,mode=FLAT px=2249.83 bid=2249.83 ask=2249.84 sprd=0.01 reg=MIXED p=0.41 chop=0.59 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=50.29 cd=0s obi=0.82 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=3s c5=3s errs=0
2026-04-07T23:47:06-07:00,INFO,HB,mode=FLAT px=2249.95 bid=2249.94 ask=2249.95 sprd=0.01 reg=MIXED p=0.41 chop=0.59 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=50.29 cd=0s obi=0.35 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=18s c5=18s errs=0
2026-04-07T23:47:16-07:00,INFO,MARGIN_TRUTH,open_n=0 eff=0 sym_active=0 fetch_fail=0 tracked=0 query_fail=0 tradeType=MARGIN_TRADE
2026-04-07T23:47:16-07:00,INFO,ORCH_NO_INTENT,reg=MIXED dir=1 p=0.41 pb=0.25 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-07T23:47:18-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2249.95
2026-04-07T23:47:21-07:00,INFO,HB,mode=FLAT px=2249.95 bid=2249.94 ask=2249.95 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=54.14 cd=0s obi=-0.28 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=3s c5=3s errs=0
2026-04-07T23:47:36-07:00,INFO,HB,mode=FLAT px=2249.61 bid=2249.61 ask=2249.62 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=54.14 cd=0s obi=0.21 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=18s c5=18s errs=0
2026-04-07T23:47:48-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2250.00
2026-04-07T23:47:52-07:00,INFO,HB,mode=FLAT px=2250.00 bid=2250.00 ask=2250.01 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=54.42 cd=0s obi=0.29 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=3s c5=3s errs=0
2026-04-07T23:48:07-07:00,INFO,HB,mode=FLAT px=2250.12 bid=2249.70 ask=2249.71 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=54.42 cd=0s obi=0.30 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=19s c5=18s errs=0
2026-04-07T23:48:16-07:00,INFO,ORCH_NO_INTENT,reg=MIXED dir=1 p=0.40 pb=0.25 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-07T23:48:18-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2250.22
2026-04-07T23:48:23-07:00,INFO,HB,mode=FLAT px=2250.22 bid=2249.97 ask=2249.98 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=62.28 cd=0s obi=-0.04 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=4s c5=4s errs=0
2026-04-07T23:48:38-07:00,INFO,HB,mode=FLAT px=2249.59 bid=2249.90 ask=2249.91 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=62.28 cd=0s obi=-0.03 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=19s c5=19s errs=0
2026-04-07T23:48:48-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2249.90
2026-04-07T23:48:53-07:00,INFO,HB,mode=FLAT px=2249.91 bid=2250.23 ask=2250.24 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=60.08 cd=0s obi=-0.08 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=4s c5=4s errs=0
2026-04-07T23:49:08-07:00,INFO,HB,mode=FLAT px=2249.63 bid=2249.62 ask=2249.63 sprd=0.01 reg=MIXED p=0.40 chop=0.60 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=60.08 cd=0s obi=-0.28 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=19s c5=19s errs=0
2026-04-07T23:49:17-07:00,INFO,ORCH_NO_INTENT,reg=MIXED dir=1 p=0.40 pb=0.25 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-07T23:49:19-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2249.00
2026-04-07T23:49:24-07:00,INFO,HB,mode=FLAT px=2248.80 bid=2248.61 ask=2248.62 sprd=0.01 reg=MIXED p=0.37 chop=0.63 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=50.86 cd=0s obi=-0.80 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=5s c5=5s errs=0
2026-04-07T23:49:39-07:00,INFO,HB,mode=FLAT px=2248.62 bid=2248.61 ask=2248.62 sprd=0.01 reg=MIXED p=0.37 chop=0.63 pb=0.25 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.07 rsi=50.86 cd=0s obi=-0.47 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=20s c5=20s errs=0
2026-04-07T23:49:49-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2247.32
2026-04-07T23:49:54-07:00,INFO,HB,mode=FLAT px=2247.32 bid=2247.41 ask=2247.42 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=42.17 cd=0s obi=0.86 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=5s c5=5s errs=0
2026-04-07T23:50:10-07:00,INFO,HB,mode=FLAT px=2247.51 bid=2247.50 ask=2247.51 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=42.17 cd=0s obi=0.59 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=20s c5=20s errs=0
2026-04-07T23:50:17-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=0 p=0.33 pb=0.26 why=neutral_no_side blocker_family=neutral_no_side
2026-04-07T23:50:19-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2249.08
2026-04-07T23:50:25-07:00,INFO,HB,mode=FLAT px=2249.08 bid=2249.07 ask=2249.08 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.24 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=49.17 cd=0s obi=0.66 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=6s c5=5s errs=0
2026-04-07T23:50:41-07:00,INFO,HB,mode=FLAT px=2249.07 bid=2248.79 ask=2248.80 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.24 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=49.17 cd=0s obi=-0.29 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=21s c5=21s errs=0
2026-04-07T23:50:49-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2248.79
2026-04-07T23:50:56-07:00,INFO,HB,mode=FLAT px=2248.67 bid=2248.07 ask=2248.08 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.24 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=47.78 cd=0s obi=0.79 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=6s c5=6s errs=0
2026-04-07T23:51:11-07:00,INFO,HB,mode=FLAT px=2247.78 bid=2247.60 ask=2247.61 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.24 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=47.78 cd=0s obi=-0.67 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=21s c5=21s errs=0
2026-04-07T23:51:17-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=0 p=0.33 pb=0.24 why=neutral_no_side blocker_family=neutral_no_side
2026-04-07T23:51:20-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2247.16
2026-04-07T23:51:27-07:00,INFO,HB,mode=FLAT px=2247.16 bid=2247.05 ask=2247.06 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=40.07 cd=0s obi=-0.36 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=6s c5=6s errs=0
2026-04-07T23:51:42-07:00,INFO,HB,mode=FLAT px=2247.75 bid=2247.74 ask=2247.75 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=40.07 cd=0s obi=0.18 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=22s c5=22s errs=0
2026-04-07T23:51:50-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2247.75
2026-04-07T23:51:57-07:00,INFO,HB,mode=FLAT px=2247.64 bid=2247.22 ask=2247.23 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=42.37 cd=0s obi=0.52 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-07T23:52:12-07:00,INFO,HB,mode=FLAT px=2247.22 bid=2247.22 ask=2247.23 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=42.37 cd=0s obi=-0.81 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=22s c5=22s errs=0
2026-04-07T23:52:17-07:00,INFO,MARGIN_TRUTH,open_n=0 eff=0 sym_active=0 fetch_fail=0 tracked=0 query_fail=0 tradeType=MARGIN_TRADE
2026-04-07T23:52:17-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=0 p=0.32 pb=0.25 why=neutral_no_side blocker_family=neutral_no_side
2026-04-07T23:52:20-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2247.23
2026-04-07T23:52:28-07:00,INFO,HB,mode=FLAT px=2247.22 bid=2247.22 ask=2247.23 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=35.24 cd=0s obi=-0.16 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-07T23:52:43-07:00,INFO,HB,mode=FLAT px=2247.23 bid=2247.22 ask=2247.23 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=35.24 cd=0s obi=-0.14 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=22s c5=22s errs=0
2026-04-07T23:52:50-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2246.93
2026-04-07T23:52:58-07:00,INFO,HB,mode=FLAT px=2246.91 bid=2246.67 ask=2246.68 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=34.21 cd=0s obi=-0.30 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-07T23:53:14-07:00,INFO,HB,mode=FLAT px=2247.17 bid=2246.92 ask=2246.93 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.25 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=34.21 cd=0s obi=-0.41 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=23s c5=22s errs=0
2026-04-07T23:53:18-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=0 p=0.32 pb=0.25 why=neutral_no_side blocker_family=neutral_no_side
2026-04-07T23:53:21-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2246.91
2026-04-07T23:53:29-07:00,INFO,HB,mode=FLAT px=2246.91 bid=2246.69 ask=2246.70 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=40.65 cd=0s obi=-0.11 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=8s c5=7s errs=0
2026-04-07T23:53:44-07:00,INFO,HB,mode=FLAT px=2246.91 bid=2246.69 ask=2246.70 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=40.65 cd=0s obi=-0.23 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=23s c5=23s errs=0
2026-04-07T23:53:51-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2246.69
2026-04-07T23:53:59-07:00,INFO,HB,mode=FLAT px=2246.89 bid=2246.88 ask=2246.89 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=39.20 cd=0s obi=-0.03 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=8s c5=8s errs=0
2026-04-07T23:54:15-07:00,INFO,HB,mode=FLAT px=2245.98 bid=2245.97 ask=2245.98 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.08 rsi=39.20 cd=0s obi=-0.53 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=23s c5=23s errs=0
2026-04-07T23:54:18-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=0 p=0.32 pb=0.26 why=neutral_no_side blocker_family=neutral_no_side
2026-04-07T23:54:21-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2245.96
2026-04-07T23:54:30-07:00,INFO,HB,mode=FLAT px=2245.68 bid=2245.67 ask=2245.68 sprd=0.01 reg=CHOP p=0.32 chop=0.68 pb=0.26 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.09 rsi=32.77 cd=0s obi=0.79 q_free=101.29 b_free=0.00 open=0 ws_age=0s c1=8s c5=8s errs=0
