ts,level,code,detail
2026-04-08T04:26:41-07:00,INFO,HB,mode=IN_POSITION px=2252.01 bid=2251.89 ask=2251.90 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.92 dir=0 pos=22.96 side=SHORT upnl=-0.36% avg=2243.88 hold=1373s tp1=0.76% tp2=1.32% tp_mode=vol vol=0.00 norm=0.16 rsi=65.91 cd=0s obi=-0.44 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=24s c5=24s errs=0
2026-04-08T04:26:47-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2252.01
2026-04-08T04:26:56-07:00,INFO,HB,mode=IN_POSITION px=2251.75 bid=2251.75 ask=2251.76 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.90 dir=0 pos=22.96 side=SHORT upnl=-0.35% avg=2243.88 hold=1388s tp1=0.76% tp2=1.33% tp_mode=vol vol=0.00 norm=0.16 rsi=67.54 cd=0s obi=0.68 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=9s c5=9s errs=0
2026-04-08T04:27:12-07:00,INFO,HB,mode=IN_POSITION px=2251.32 bid=2251.21 ask=2251.22 sprd=0.01 reg=CHOP p=0.33 chop=0.67 pb=0.90 dir=0 pos=22.96 side=SHORT upnl=-0.33% avg=2243.88 hold=1403s tp1=0.76% tp2=1.33% tp_mode=vol vol=0.00 norm=0.16 rsi=67.54 cd=0s obi=-0.08 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=24s c5=24s errs=0
2026-04-08T04:27:17-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.32
2026-04-08T04:27:27-07:00,INFO,HB,mode=IN_POSITION px=2251.21 bid=2251.21 ask=2251.22 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.83 dir=0 pos=22.95 side=SHORT upnl=-0.33% avg=2243.88 hold=1419s tp1=0.73% tp2=1.27% tp_mode=vol vol=0.00 norm=0.17 rsi=59.39 cd=0s obi=0.55 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=9s c5=9s errs=0
2026-04-08T04:27:43-07:00,INFO,HB,mode=IN_POSITION px=2251.24 bid=2251.61 ask=2251.62 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.83 dir=0 pos=22.95 side=SHORT upnl=-0.33% avg=2243.88 hold=1435s tp1=0.73% tp2=1.27% tp_mode=vol vol=0.00 norm=0.17 rsi=59.39 cd=0s obi=0.66 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=25s c5=25s errs=0
2026-04-08T04:27:47-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.61
2026-04-08T04:27:58-07:00,INFO,HB,mode=IN_POSITION px=2251.90 bid=2252.13 ask=2252.14 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.82 dir=0 pos=22.96 side=SHORT upnl=-0.36% avg=2243.88 hold=1450s tp1=0.73% tp2=1.28% tp_mode=vol vol=0.00 norm=0.17 rsi=60.61 cd=0s obi=0.54 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=10s c5=10s errs=0
2026-04-08T04:28:10-07:00,INFO,MARGIN_TRUTH,open_n=2 eff=2 sym_active=0 fetch_fail=0 tracked=2 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T04:28:13-07:00,INFO,HB,mode=IN_POSITION px=2252.14 bid=2252.13 ask=2252.14 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.82 dir=0 pos=22.96 side=SHORT upnl=-0.37% avg=2243.88 hold=1465s tp1=0.73% tp2=1.28% tp_mode=vol vol=0.00 norm=0.17 rsi=60.61 cd=0s obi=0.25 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=25s c5=25s errs=0
2026-04-08T04:28:17-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2252.13
2026-04-08T04:28:29-07:00,INFO,HB,mode=IN_POSITION px=2252.13 bid=2252.35 ask=2252.36 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.71 dir=0 pos=22.96 side=SHORT upnl=-0.37% avg=2243.88 hold=1481s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.17 rsi=63.43 cd=0s obi=-0.87 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=11s c5=10s errs=0
2026-04-08T04:28:45-07:00,INFO,HB,mode=IN_POSITION px=2251.77 bid=2251.76 ask=2251.77 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.71 dir=0 pos=22.96 side=SHORT upnl=-0.35% avg=2243.88 hold=1497s tp1=0.72% tp2=1.26% tp_mode=vol vol=0.00 norm=0.17 rsi=63.43 cd=0s obi=0.50 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=26s c5=26s errs=0
2026-04-08T04:28:48-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.76
2026-04-08T04:29:00-07:00,INFO,HB,mode=IN_POSITION px=2251.77 bid=2251.76 ask=2251.77 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.73 dir=0 pos=22.96 side=SHORT upnl=-0.35% avg=2243.88 hold=1512s tp1=0.73% tp2=1.28% tp_mode=vol vol=0.00 norm=0.18 rsi=62.15 cd=0s obi=0.51 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=11s c5=11s errs=0
2026-04-08T04:29:15-07:00,INFO,HB,mode=IN_POSITION px=2254.65 bid=2254.25 ask=2254.26 sprd=0.01 reg=CHOP p=0.34 chop=0.66 pb=0.73 dir=0 pos=22.99 side=SHORT upnl=-0.48% avg=2243.88 hold=1527s tp1=0.73% tp2=1.28% tp_mode=vol vol=0.00 norm=0.18 rsi=62.15 cd=0s obi=0.94 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=26s c5=26s errs=0
2026-04-08T04:29:18-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2254.44
2026-04-08T04:29:31-07:00,INFO,HB,mode=IN_POSITION px=2254.48 bid=2254.02 ask=2254.03 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.54 dir=1 pos=22.99 side=SHORT upnl=-0.47% avg=2243.88 hold=1542s tp1=0.83% tp2=1.46% tp_mode=vol vol=0.00 norm=0.29 rsi=66.77 cd=0s obi=0.13 q_free=101.52 b_free=0.01 open=2 ws_age=0s c1=12s c5=12s errs=0
2026-04-08T04:29:33-07:00,INFO,CANCEL_TP1,for_exit
2026-04-08T04:29:33-07:00,INFO,CANCEL_TP2,for_exit
2026-04-08T04:29:33-07:00,INFO,EXIT_MAKER_SENT,side=buy THESIS_DEAD tag=SFOL best=0.01% age=25m px=2254.02 qty=0.0101964 id=69d63c1d1bcef400078202cd
2026-04-08T04:29:48-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2253.18
2026-04-08T04:30:18-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2252.28
2026-04-08T04:30:19-07:00,INFO,EXIT_DONE_POST_MAKER,
2026-04-08T04:30:20-07:00,INFO,HB,mode=FLAT px=2252.28 bid=2252.27 ask=2252.28 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.53 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.49% tp_mode=vol vol=0.00 norm=0.24 rsi=59.03 cd=88s obi=0.88 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=1s c5=1s errs=0
2026-04-08T04:30:36-07:00,INFO,HB,mode=FLAT px=2251.59 bid=2251.80 ask=2251.81 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.53 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.49% tp_mode=vol vol=0.00 norm=0.24 rsi=59.03 cd=73s obi=0.55 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=17s c5=17s errs=0
2026-04-08T04:30:49-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.81
2026-04-08T04:30:51-07:00,INFO,HB,mode=FLAT px=2252.03 bid=2251.16 ask=2251.17 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.54 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.49% tp_mode=vol vol=0.00 norm=0.24 rsi=57.25 cd=58s obi=0.72 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=2s c5=2s errs=0
2026-04-08T04:31:06-07:00,INFO,HB,mode=FLAT px=2251.28 bid=2251.28 ask=2251.29 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.54 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.49% tp_mode=vol vol=0.00 norm=0.24 rsi=57.25 cd=42s obi=0.52 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=17s c5=17s errs=0
2026-04-08T04:31:19-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.28
2026-04-08T04:31:21-07:00,INFO,HB,mode=FLAT px=2251.28 bid=2251.17 ask=2251.18 sprd=0.01 reg=CHOP p=0.37 chop=0.63 pb=0.51 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.83% tp2=1.46% tp_mode=vol vol=0.00 norm=0.25 rsi=59.50 cd=27s obi=0.72 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=2s c5=2s errs=0
2026-04-08T04:31:37-07:00,INFO,HB,mode=FLAT px=2251.27 bid=2251.27 ask=2251.42 sprd=0.15 reg=CHOP p=0.37 chop=0.63 pb=0.51 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.83% tp2=1.46% tp_mode=vol vol=0.00 norm=0.25 rsi=59.50 cd=11s obi=-0.59 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=17s c5=17s errs=0
2026-04-08T04:31:49-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.81
2026-04-08T04:31:52-07:00,INFO,HB,mode=FLAT px=2251.81 bid=2251.80 ask=2251.81 sprd=0.01 reg=CHOP p=0.36 chop=0.64 pb=0.50 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.48% tp_mode=vol vol=0.00 norm=0.26 rsi=61.67 cd=0s obi=0.54 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=2s c5=2s errs=0
2026-04-08T04:32:07-07:00,INFO,HB,mode=FLAT px=2252.13 bid=2252.13 ask=2252.14 sprd=0.01 reg=CHOP p=0.36 chop=0.64 pb=0.50 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.48% tp_mode=vol vol=0.00 norm=0.26 rsi=61.67 cd=0s obi=0.14 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=18s c5=17s errs=0
2026-04-08T04:32:19-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2252.58
2026-04-08T04:32:23-07:00,INFO,HB,mode=FLAT px=2253.17 bid=2253.17 ask=2253.18 sprd=0.01 reg=CHOP p=0.36 chop=0.64 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.48% tp_mode=vol vol=0.00 norm=0.26 rsi=67.02 cd=0s obi=0.73 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=3s c5=2s errs=0
2026-04-08T04:32:33-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=1 p=0.36 pb=0.48 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-08T04:32:38-07:00,INFO,HB,mode=FLAT px=2252.36 bid=2252.36 ask=2252.37 sprd=0.01 reg=CHOP p=0.36 chop=0.64 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.85% tp2=1.48% tp_mode=vol vol=0.00 norm=0.26 rsi=67.02 cd=0s obi=-0.04 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=18s c5=18s errs=0
2026-04-08T04:32:50-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.32
2026-04-08T04:32:53-07:00,INFO,HB,mode=FLAT px=2251.32 bid=2251.19 ask=2251.20 sprd=0.01 reg=CHOP p=0.37 chop=0.63 pb=0.49 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.91% tp2=1.59% tp_mode=vol vol=0.00 norm=0.27 rsi=62.27 cd=0s obi=0.09 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=3s c5=3s errs=0
2026-04-08T04:33:08-07:00,INFO,HB,mode=FLAT px=2250.64 bid=2250.63 ask=2250.64 sprd=0.01 reg=CHOP p=0.37 chop=0.63 pb=0.49 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.91% tp2=1.59% tp_mode=vol vol=0.00 norm=0.27 rsi=62.27 cd=0s obi=-0.39 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=18s c5=18s errs=0
2026-04-08T04:33:20-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2250.66
2026-04-08T04:33:24-07:00,INFO,MARGIN_TRUTH,open_n=0 eff=0 sym_active=0 fetch_fail=0 tracked=0 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T04:33:24-07:00,INFO,HB,mode=FLAT px=2250.80 bid=2250.79 ask=2250.80 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.49 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.90% tp2=1.58% tp_mode=vol vol=0.00 norm=0.28 rsi=57.02 cd=0s obi=-0.56 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=3s c5=3s errs=0
2026-04-08T04:33:33-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=1 p=0.38 pb=0.49 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-08T04:33:39-07:00,INFO,HB,mode=FLAT px=2251.36 bid=2251.36 ask=2251.37 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.49 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.90% tp2=1.58% tp_mode=vol vol=0.00 norm=0.28 rsi=57.02 cd=0s obi=0.47 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=19s c5=19s errs=0
2026-04-08T04:33:50-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.36
2026-04-08T04:33:55-07:00,INFO,HB,mode=FLAT px=2251.36 bid=2251.03 ask=2251.04 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.91% tp2=1.60% tp_mode=vol vol=0.00 norm=0.28 rsi=59.58 cd=0s obi=0.59 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=4s c5=4s errs=0
2026-04-08T04:34:10-07:00,INFO,HB,mode=FLAT px=2251.07 bid=2251.36 ask=2251.37 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.91% tp2=1.60% tp_mode=vol vol=0.00 norm=0.28 rsi=59.58 cd=0s obi=0.11 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=19s c5=19s errs=0
2026-04-08T04:34:20-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.37
2026-04-08T04:34:25-07:00,INFO,HB,mode=FLAT px=2252.08 bid=2252.48 ask=2252.49 sprd=0.01 reg=CHOP p=0.39 chop=0.61 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.92% tp2=1.61% tp_mode=vol vol=0.00 norm=0.28 rsi=60.04 cd=0s obi=0.44 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=4s c5=4s errs=0
2026-04-08T04:34:33-07:00,INFO,ORCH_NO_INTENT,reg=CHOP dir=1 p=0.39 pb=0.48 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-08T04:34:41-07:00,INFO,HB,mode=FLAT px=2252.77 bid=2252.77 ask=2252.78 sprd=0.01 reg=CHOP p=0.39 chop=0.61 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.92% tp2=1.61% tp_mode=vol vol=0.00 norm=0.28 rsi=60.04 cd=0s obi=-0.11 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=20s c5=20s errs=0
2026-04-08T04:34:51-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2252.77
2026-04-08T04:34:56-07:00,INFO,HB,mode=FLAT px=2252.77 bid=2252.77 ask=2252.78 sprd=0.01 reg=SQUEEZE p=0.41 chop=0.59 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.97% tp2=1.70% tp_mode=vol vol=0.00 norm=0.28 rsi=63.65 cd=0s obi=0.19 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=5s c5=5s errs=0
2026-04-08T04:35:11-07:00,INFO,HB,mode=FLAT px=2252.96 bid=2251.97 ask=2251.98 sprd=0.01 reg=SQUEEZE p=0.41 chop=0.59 pb=0.48 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.97% tp2=1.70% tp_mode=vol vol=0.00 norm=0.28 rsi=63.65 cd=0s obi=-0.37 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=20s c5=20s errs=0
2026-04-08T04:35:21-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.73
2026-04-08T04:35:27-07:00,INFO,HB,mode=FLAT px=2251.73 bid=2251.25 ask=2251.26 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.93% tp2=1.63% tp_mode=vol vol=0.00 norm=0.24 rsi=70.08 cd=0s obi=0.49 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=5s c5=5s errs=0
2026-04-08T04:35:34-07:00,INFO,ORCH_NO_INTENT,reg=SQUEEZE dir=1 p=0.38 pb=0.47 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-08T04:35:42-07:00,INFO,HB,mode=FLAT px=2251.40 bid=2251.40 ask=2251.41 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.93% tp2=1.63% tp_mode=vol vol=0.00 norm=0.24 rsi=70.08 cd=0s obi=-1.00 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=21s c5=21s errs=0
2026-04-08T04:35:51-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2251.25
2026-04-08T04:35:57-07:00,INFO,HB,mode=FLAT px=2251.09 bid=2251.08 ask=2251.09 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.95% tp2=1.66% tp_mode=vol vol=0.00 norm=0.26 rsi=67.81 cd=0s obi=-0.21 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=6s c5=6s errs=0
2026-04-08T04:36:13-07:00,INFO,HB,mode=FLAT px=2251.05 bid=2250.69 ask=2250.70 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.95% tp2=1.66% tp_mode=vol vol=0.00 norm=0.26 rsi=67.81 cd=0s obi=0.43 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=21s c5=21s errs=0
2026-04-08T04:36:21-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2250.70
2026-04-08T04:36:28-07:00,INFO,HB,mode=FLAT px=2250.70 bid=2250.10 ask=2250.11 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.92% tp2=1.61% tp_mode=vol vol=0.00 norm=0.28 rsi=66.69 cd=0s obi=0.42 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=6s c5=6s errs=0
2026-04-08T04:36:34-07:00,INFO,ORCH_NO_INTENT,reg=SQUEEZE dir=1 p=0.38 pb=0.47 why=DIP:no_discount;TPB:p_trend_low;MOMO:p_trend_low;MOMO:atrp_low blocker_family=regime_unsuitable
2026-04-08T04:36:43-07:00,INFO,HB,mode=FLAT px=2248.91 bid=2248.73 ask=2248.74 sprd=0.01 reg=SQUEEZE p=0.38 chop=0.62 pb=0.47 dir=1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=0.92% tp2=1.61% tp_mode=vol vol=0.00 norm=0.28 rsi=66.69 cd=0s obi=-0.61 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=22s c5=21s errs=0
2026-04-08T04:36:51-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2248.60
2026-04-08T04:36:59-07:00,INFO,HB,mode=FLAT px=2244.29 bid=2244.28 ask=2244.29 sprd=0.01 reg=CHOP p=0.30 chop=0.70 pb=0.47 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.00% tp2=1.75% tp_mode=vol vol=0.00 norm=0.38 rsi=58.53 cd=0s obi=0.76 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-08T04:37:14-07:00,INFO,HB,mode=FLAT px=2243.41 bid=2243.38 ask=2243.39 sprd=0.01 reg=CHOP p=0.30 chop=0.70 pb=0.47 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.00% tp2=1.75% tp_mode=vol vol=0.00 norm=0.38 rsi=58.53 cd=0s obi=-0.73 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=22s c5=22s errs=0
2026-04-08T04:37:22-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2243.51
2026-04-08T04:37:29-07:00,INFO,HB,mode=FLAT px=2239.38 bid=2239.23 ask=2239.24 sprd=0.01 reg=CHOP p=0.29 chop=0.71 pb=0.47 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.13% tp2=1.97% tp_mode=vol vol=0.00 norm=0.62 rsi=40.09 cd=0s obi=-0.71 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-08T04:37:34-07:00,INFO,ENTRY_PREFLIGHT,tag=SQMR side=buy score=1.08 urg=0
2026-04-08T04:37:34-07:00,WARN,ENTRY_QUALITY_REJECT,tag=SQMR side=buy score=0.00|blocker_family=falling_knife|edge_bps=72.7|reason=falling_knife
2026-04-08T04:37:45-07:00,INFO,HB,mode=FLAT px=2239.10 bid=2239.79 ask=2239.80 sprd=0.01 reg=CHOP p=0.29 chop=0.71 pb=0.47 dir=0 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.13% tp2=1.97% tp_mode=vol vol=0.00 norm=0.62 rsi=40.09 cd=0s obi=0.56 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=22s c5=22s errs=0
2026-04-08T04:37:52-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2239.32
2026-04-08T04:38:00-07:00,INFO,HB,mode=FLAT px=2239.79 bid=2239.87 ask=2239.88 sprd=0.01 reg=CHOP p=0.39 chop=0.61 pb=0.45 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.33% tp2=2.32% tp_mode=vol vol=0.00 norm=0.85 rsi=33.25 cd=0s obi=-0.36 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=7s c5=7s errs=0
2026-04-08T04:38:15-07:00,INFO,HB,mode=FLAT px=2239.59 bid=2239.59 ask=2239.60 sprd=0.01 reg=CHOP p=0.39 chop=0.61 pb=0.45 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.33% tp2=2.32% tp_mode=vol vol=0.00 norm=0.85 rsi=33.25 cd=0s obi=-0.25 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=23s c5=23s errs=0
2026-04-08T04:38:22-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2239.72
2026-04-08T04:38:31-07:00,INFO,MARGIN_TRUTH,open_n=0 eff=0 sym_active=0 fetch_fail=0 tracked=0 query_fail=0 tradeType=MARGIN_TRADE
2026-04-08T04:38:31-07:00,INFO,HB,mode=FLAT px=2239.72 bid=2239.57 ask=2239.58 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.45 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.32% tp2=2.30% tp_mode=vol vol=0.00 norm=0.85 rsi=29.86 cd=0s obi=-0.44 q_free=101.16 b_free=0.01 open=0 ws_age=0s c1=8s c5=8s errs=0
2026-04-08T04:38:35-07:00,INFO,MATURITY_PENALTY,tag=SFOL side=sell penalty=0.15 adj_score=0.85 streak=2
2026-04-08T04:38:35-07:00,INFO,ENTRY_PREFLIGHT,tag=SFOL side=sell score=0.85 urg=2
2026-04-08T04:38:35-07:00,INFO,ENTRY_SENT,SFOL SHORT_FOLLOWTHROUGH px=2239.43 qty=0.0123971 id=69d63e3b8912810007e379df usd≈27.76 reg=CHOP p=0.38 chop=0.62 tp1=1.32% tp2=2.30% tp_mode=vol vol=0.002001844618332393590015078416 norm=0.8515182331452272243577419646
2026-04-08T04:38:47-07:00,INFO,HB,mode=ENTRY_PENDING px=2238.68 bid=2238.68 ask=2238.69 sprd=0.01 reg=CHOP p=0.38 chop=0.62 pb=0.45 dir=-1 pos=0.00 side=- upnl=- avg=- hold=0s tp1=1.32% tp2=2.30% tp_mode=vol vol=0.00 norm=0.85 rsi=29.86 cd=0s obi=0.38 q_free=101.16 b_free=0.00 open=1 ws_age=0s c1=23s c5=23s errs=0
2026-04-08T04:38:53-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2238.69
2026-04-08T04:38:56-07:00,INFO,ENTRY_ESCALATE_TAKER,side=sell tag=SFOL age=20s px=2239.42
2026-04-08T04:39:02-07:00,INFO,HB,mode=ENTRY_PENDING px=2239.58 bid=2239.73 ask=2239.74 sprd=0.01 reg=CHOP p=0.37 chop=0.63 pb=0.44 dir=-1 pos=27.76 side=SHORT upnl=- avg=- hold=0s tp1=1.34% tp2=2.35% tp_mode=vol vol=0.00 norm=0.85 rsi=28.57 cd=0s obi=-0.30 q_free=128.89 b_free=0.00 open=0 ws_age=0s c1=9s c5=9s errs=0
2026-04-08T04:39:16-07:00,INFO,ENTRY_FILLED,qty=0.0123971 avg=2239.42 tp1=1.34%
2026-04-08T04:39:16-07:00,INFO,TP1_SENT,side=buy px=2215.97 qty=0.0076708 tp=1.05%
2026-04-08T04:39:17-07:00,INFO,TP2_SENT,side=buy px=2198.39 qty=0.0047015 tp=1.83%
2026-04-08T04:39:18-07:00,INFO,HB,mode=IN_POSITION px=2239.78 bid=2239.30 ask=2239.31 sprd=0.01 reg=CHOP p=0.37 chop=0.63 pb=0.44 dir=-1 pos=27.77 side=SHORT upnl=-0.02% avg=2239.42 hold=1s tp1=1.34% tp2=2.35% tp_mode=vol vol=0.00 norm=0.85 rsi=28.57 cd=0s obi=0.18 q_free=101.53 b_free=0.00 open=2 ws_age=0s c1=25s c5=25s errs=0
2026-04-08T04:39:23-07:00,INFO,CANDLES_REFRESH,1m=100 5m=100 close=2239.72
